created_date,agent_id,team,manager,handled_cases,avg_handle_seconds,sla_breach_pct
2026-01-30,A169,T3_accounts,M-Kim,1,709.00,0.00
2026-01-30,A170,T3_accounts,M-Javier,2,543.00,0.00
2026-01-30,A171,T2_delivery,M-Javier,5,523.20,0.00
2026-01-30,A172,T2_delivery,M-Rita,3,957.33,0.00
2026-01-30,A174,T2_delivery,M-Kim,1,330.00,0.00
2026-01-30,A175,T1_returns,M-Anika,4,681.00,0.00
2026-01-30,A176,T2_delivery,M-Anika,2,1081.50,0.00
2026-01-30,A179,T2_delivery,M-Javier,1,227.00,0.00
2026-01-30,A999,unknown,unknown,2,495.50,0.00
2026-01-31,A100,T3_accounts,M-Kim,1,570.00,0.00
2026-01-31,A106,T1_returns,M-Anika,1,962.00,0.00
2026-01-31,A107,T2_delivery,M-Rita,1,320.00,0.00
2026-01-31,A108,T1_returns,M-Rita,1,801.00,0.00
2026-01-31,A109,T3_accounts,M-Rita,1,9802.00,0.00
2026-01-31,A112,T3_accounts,M-Kim,1,11674.00,0.00
2026-01-31,A114,T2_delivery,M-Anika,1,395.00,0.00
2026-01-31,A115,T1_returns,M-Kim,1,650.00,0.00
2026-01-31,A117,T2_delivery,M-Kim,1,11914.00,0.00
2026-01-31,A120,T2_delivery,M-Kim,1,852.00,0.00
2026-01-31,A126,T3_accounts,M-Rita,1,512.00,0.00
2026-01-31,A128,T3_accounts,M-Anika,1,1429.00,0.00
2026-01-31,A130,T1_returns,M-Rita,1,609.00,0.00
2026-01-31,A135,T3_accounts,M-Kim,1,908.00,0.00
2026-01-31,A140,T1_returns,M-Javier,2,982.50,0.00
2026-01-31,A141,T2_delivery,M-Rita,1,563.00,0.00
2026-01-31,A145,T2_delivery,M-Anika,1,607.00,0.00
2026-01-31,A146,T2_delivery,M-Rita,1,632.00,0.00
2026-01-31,A147,T3_accounts,M-Kim,1,1196.00,0.00
2026-01-31,A149,T1_returns,M-Javier,2,693.50,0.00
2026-01-31,A152,T2_delivery,M-Anika,1,515.00,0.00
2026-01-31,A153,T2_delivery,M-Kim,1,583.00,0.00
2026-01-31,A154,T2_delivery,M-Kim,2,903.50,0.00
2026-01-31,A155,T2_delivery,M-Javier,2,648.50,0.00
2026-01-31,A159,T3_accounts,M-Javier,1,241.00,0.00
2026-01-31,A160,T2_delivery,M-Kim,1,843.00,0.00
2026-01-31,A161,T3_accounts,M-Kim,1,1286.00,0.00
2026-01-31,A162,T1_returns,M-Kim,1,1269.00,0.00
2026-01-31,A163,T2_delivery,M-Anika,1,772.00,0.00
2026-01-31,A176,T2_delivery,M-Anika,1,450.00,0.00
2026-01-31,A178,T1_returns,M-Kim,1,910.00,0.00
2026-01-31,A999,unknown,unknown,2,579.50,0.00
2026-02-01,A104,T3_accounts,M-Javier,1,303.00,0.00
2026-02-01,A109,T3_accounts,M-Rita,2,618.00,0.00
2026-02-01,A117,T2_delivery,M-Kim,1,978.00,0.00
2026-02-01,A118,T1_returns,M-Javier,1,10621.00,0.00
2026-02-01,A119,T3_accounts,M-Kim,1,718.00,0.00
2026-02-01,A126,T3_accounts,M-Rita,1,513.00,0.00
2026-02-01,A132,T3_accounts,M-Anika,1,443.00,0.00
2026-02-01,A135,T3_accounts,M-Kim,1,619.00,0.00
2026-02-01,A137,T2_delivery,M-Kim,1,328.00,0.00
2026-02-01,A138,T1_returns,M-Rita,2,899.00,0.00
2026-02-01,A140,T1_returns,M-Javier,2,587.00,0.00
2026-02-01,A142,T1_returns,M-Kim,1,681.00,0.00
2026-02-01,A145,T2_delivery,M-Anika,1,340.00,0.00
2026-02-01,A149,T1_returns,M-Javier,1,249.00,0.00
2026-02-01,A150,T3_accounts,M-Kim,1,674.00,0.00
2026-02-01,A153,T2_delivery,M-Kim,2,1126.50,0.00
2026-02-01,A155,T2_delivery,M-Javier,2,979.50,0.00
2026-02-01,A157,T1_returns,M-Rita,1,533.00,0.00
2026-02-01,A160,T2_delivery,M-Kim,1,661.00,0.00
2026-02-01,A161,T3_accounts,M-Kim,1,529.00,0.00
2026-02-01,A163,T2_delivery,M-Anika,1,1132.00,0.00
2026-02-01,A166,T2_delivery,M-Kim,2,457.50,0.00
2026-02-01,A167,T2_delivery,M-Javier,1,816.00,0.00
2026-02-01,A169,T3_accounts,M-Kim,1,938.00,0.00
2026-02-01,A170,T3_accounts,M-Javier,1,1046.00,0.00
2026-02-01,A173,T1_returns,M-Anika,1,953.00,0.00
2026-02-01,A175,T1_returns,M-Anika,1,704.00,0.00
2026-02-01,A176,T2_delivery,M-Anika,1,889.00,0.00
2026-02-01,A999,unknown,unknown,1,1227.00,0.00
2026-02-02,A100,T3_accounts,M-Kim,1,792.00,0.00
2026-02-02,A101,T2_delivery,M-Rita,1,466.00,0.00
2026-02-02,A102,T1_returns,M-Rita,2,744.50,0.00
2026-02-02,A103,T2_delivery,M-Anika,2,701.00,0.00
2026-02-02,A104,T3_accounts,M-Javier,1,398.00,0.00
2026-02-02,A108,T1_returns,M-Rita,2,903.00,0.00
2026-02-02,A110,T2_delivery,M-Anika,3,516.00,0.00
2026-02-02,A111,T1_returns,M-Anika,2,387.00,0.00
2026-02-02,A113,T1_returns,M-Anika,4,1062.25,0.00
2026-02-02,A114,T2_delivery,M-Anika,1,942.00,0.00
2026-02-02,A116,T2_delivery,M-Kim,1,390.00,0.00
2026-02-02,A122,T3_accounts,M-Rita,3,559.00,0.00
2026-02-02,A124,T1_returns,M-Javier,1,697.00,0.00
2026-02-02,A126,T3_accounts,M-Rita,3,469.67,0.00
2026-02-02,A130,T1_returns,M-Rita,1,838.00,0.00
2026-02-02,A131,T1_returns,M-Rita,2,457.00,0.00
2026-02-02,A134,T2_delivery,M-Kim,1,238.00,0.00
2026-02-02,A135,T3_accounts,M-Kim,1,523.00,0.00
2026-02-02,A136,T3_accounts,M-Anika,2,599.50,0.00
2026-02-02,A138,T1_returns,M-Rita,4,807.25,0.00
2026-02-02,A139,T3_accounts,M-Rita,1,724.00,0.00
2026-02-02,A140,T1_returns,M-Javier,3,663.00,0.00
2026-02-02,A142,T1_returns,M-Kim,1,710.00,0.00
2026-02-02,A148,T2_delivery,M-Kim,1,896.00,0.00
2026-02-02,A150,T3_accounts,M-Kim,3,580.33,0.00
2026-02-02,A151,T2_delivery,M-Anika,3,853.67,0.00
2026-02-02,A153,T2_delivery,M-Kim,2,606.50,0.00
2026-02-02,A155,T2_delivery,M-Javier,1,877.00,0.00
2026-02-02,A156,T2_delivery,M-Javier,1,357.00,0.00
2026-02-02,A158,T2_delivery,M-Kim,2,517.00,0.00
2026-02-02,A161,T3_accounts,M-Kim,1,361.00,0.00
2026-02-02,A162,T1_returns,M-Kim,3,599.33,0.00
2026-02-02,A165,T2_delivery,M-Anika,1,592.00,0.00
2026-02-02,A166,T2_delivery,M-Kim,1,1571.00,0.00
2026-02-02,A169,T3_accounts,M-Kim,1,543.00,0.00
2026-02-02,A170,T3_accounts,M-Javier,1,701.00,0.00
2026-02-02,A172,T2_delivery,M-Rita,1,1365.00,0.00
2026-02-02,A174,T2_delivery,M-Kim,4,594.75,0.00
2026-02-02,A175,T1_returns,M-Anika,1,616.00,0.00
2026-02-02,A179,T2_delivery,M-Javier,1,331.00,0.00
2026-02-02,A999,unknown,unknown,6,585.17,0.00
2026-02-03,A100,T3_accounts,M-Kim,1,879.00,0.00
2026-02-03,A102,T1_returns,M-Rita,2,934.50,0.00
2026-02-03,A103,T2_delivery,M-Anika,1,974.00,0.00
2026-02-03,A104,T3_accounts,M-Javier,1,738.00,0.00
2026-02-03,A105,T1_returns,M-Javier,1,690.00,0.00
2026-02-03,A106,T1_returns,M-Anika,2,572.50,0.00
2026-02-03,A109,T3_accounts,M-Rita,1,846.00,0.00
2026-02-03,A111,T1_returns,M-Anika,2,508.00,0.00
2026-02-03,A112,T3_accounts,M-Kim,2,729.50,0.00
2026-02-03,A113,T1_returns,M-Anika,1,781.00,0.00
2026-02-03,A115,T1_returns,M-Kim,2,824.00,0.00
2026-02-03,A116,T2_delivery,M-Kim,1,716.00,0.00
2026-02-03,A117,T2_delivery,M-Kim,5,2871.00,0.00
2026-02-03,A119,T3_accounts,M-Kim,1,7103.00,0.00
2026-02-03,A120,T2_delivery,M-Kim,2,366.00,0.00
2026-02-03,A123,T3_accounts,M-Javier,3,4526.33,0.00
2026-02-03,A124,T1_returns,M-Javier,1,655.00,0.00
2026-02-03,A128,T3_accounts,M-Anika,1,594.00,0.00
2026-02-03,A129,T1_returns,M-Anika,1,1259.00,0.00
2026-02-03,A130,T1_returns,M-Rita,1,243.00,0.00
2026-02-03,A131,T1_returns,M-Rita,2,480.00,0.00
2026-02-03,A133,T1_returns,M-Javier,3,807.67,0.00
2026-02-03,A137,T2_delivery,M-Kim,1,973.00,0.00
2026-02-03,A139,T3_accounts,M-Rita,1,578.00,0.00
2026-02-03,A141,T2_delivery,M-Rita,1,1344.00,0.00
2026-02-03,A142,T1_returns,M-Kim,1,232.00,0.00
2026-02-03,A143,T1_returns,M-Rita,2,6081.50,0.00
2026-02-03,A145,T2_delivery,M-Anika,1,518.00,0.00
2026-02-03,A146,T2_delivery,M-Rita,1,307.00,0.00
2026-02-03,A148,T2_delivery,M-Kim,1,683.00,0.00
2026-02-03,A153,T2_delivery,M-Kim,1,857.00,0.00
2026-02-03,A155,T2_delivery,M-Javier,1,308.00,0.00
2026-02-03,A156,T2_delivery,M-Javier,3,855.00,0.00
2026-02-03,A157,T1_returns,M-Rita,4,2380.00,0.00
2026-02-03,A159,T3_accounts,M-Javier,1,8414.00,0.00
2026-02-03,A160,T2_delivery,M-Kim,1,485.00,0.00
2026-02-03,A161,T3_accounts,M-Kim,1,481.00,0.00
2026-02-03,A162,T1_returns,M-Kim,1,1167.00,0.00
2026-02-03,A165,T2_delivery,M-Anika,1,546.00,0.00
2026-02-03,A166,T2_delivery,M-Kim,1,519.00,0.00
2026-02-03,A169,T3_accounts,M-Kim,2,354.00,0.00
2026-02-03,A174,T2_delivery,M-Kim,1,564.00,0.00
2026-02-03,A176,T2_delivery,M-Anika,2,6095.00,0.00
2026-02-03,A999,unknown,unknown,1,353.00,0.00
2026-02-04,A100,T3_accounts,M-Kim,1,695.00,0.00
2026-02-04,A102,T1_returns,M-Rita,1,1593.00,0.00
2026-02-04,A105,T1_returns,M-Javier,1,1151.00,0.00
2026-02-04,A106,T1_returns,M-Anika,1,689.00,0.00
2026-02-04,A107,T2_delivery,M-Rita,1,598.00,0.00
2026-02-04,A108,T1_returns,M-Rita,2,555.00,0.00
2026-02-04,A112,T3_accounts,M-Kim,1,373.00,0.00
2026-02-04,A113,T1_returns,M-Anika,2,666.50,0.00
2026-02-04,A116,T2_delivery,M-Kim,1,637.00,0.00
2026-02-04,A120,T2_delivery,M-Kim,2,915.50,0.00
2026-02-04,A121,T3_accounts,M-Kim,2,533.50,0.00
2026-02-04,A123,T3_accounts,M-Javier,1,1118.00,0.00
2026-02-04,A125,T3_accounts,M-Rita,3,994.33,0.00
2026-02-04,A126,T3_accounts,M-Rita,1,588.00,0.00
2026-02-04,A127,T1_returns,M-Anika,1,1196.00,0.00
2026-02-04,A128,T3_accounts,M-Anika,4,764.00,0.00
2026-02-04,A130,T1_returns,M-Rita,1,592.00,0.00
2026-02-04,A132,T3_accounts,M-Anika,1,855.00,0.00
2026-02-04,A133,T1_returns,M-Javier,1,437.00,0.00
2026-02-04,A135,T3_accounts,M-Kim,2,580.50,0.00
2026-02-04,A137,T2_delivery,M-Kim,1,1276.00,0.00
2026-02-04,A139,T3_accounts,M-Rita,1,911.00,0.00
2026-02-04,A144,T2_delivery,M-Rita,1,631.00,0.00
2026-02-04,A145,T2_delivery,M-Anika,1,718.00,0.00
2026-02-04,A146,T2_delivery,M-Rita,2,816.50,0.00
2026-02-04,A147,T3_accounts,M-Kim,1,957.00,0.00
2026-02-04,A148,T2_delivery,M-Kim,2,384.50,0.00
2026-02-04,A149,T1_returns,M-Javier,1,1510.00,0.00
2026-02-04,A150,T3_accounts,M-Kim,1,512.00,0.00
2026-02-04,A151,T2_delivery,M-Anika,1,1492.00,0.00
2026-02-04,A152,T2_delivery,M-Anika,2,575.00,0.00
2026-02-04,A153,T2_delivery,M-Kim,1,1459.00,0.00
2026-02-04,A154,T2_delivery,M-Kim,1,482.00,0.00
2026-02-04,A155,T2_delivery,M-Javier,2,597.50,0.00
2026-02-04,A156,T2_delivery,M-Javier,1,936.00,0.00
2026-02-04,A157,T1_returns,M-Rita,1,657.00,0.00
2026-02-04,A158,T2_delivery,M-Kim,3,801.33,0.00
2026-02-04,A159,T3_accounts,M-Javier,1,487.00,0.00
2026-02-04,A160,T2_delivery,M-Kim,1,775.00,0.00
2026-02-04,A161,T3_accounts,M-Kim,2,732.00,0.00
2026-02-04,A162,T1_returns,M-Kim,1,971.00,0.00
2026-02-04,A163,T2_delivery,M-Anika,2,840.00,0.00
2026-02-04,A165,T2_delivery,M-Anika,3,834.67,0.00
2026-02-04,A166,T2_delivery,M-Kim,1,489.00,0.00
2026-02-04,A167,T2_delivery,M-Javier,1,587.00,0.00
2026-02-04,A170,T3_accounts,M-Javier,2,631.00,0.00
2026-02-04,A175,T1_returns,M-Anika,1,778.00,0.00
2026-02-04,A178,T1_returns,M-Kim,1,1019.00,0.00
2026-02-04,A179,T2_delivery,M-Javier,1,1037.00,0.00
2026-02-04,A999,unknown,unknown,3,701.33,0.00
2026-02-05,A100,T3_accounts,M-Kim,1,363.00,0.00
2026-02-05,A102,T1_returns,M-Rita,1,11914.00,0.00
2026-02-05,A103,T2_delivery,M-Anika,1,767.00,0.00
2026-02-05,A106,T1_returns,M-Anika,1,1035.00,0.00
2026-02-05,A108,T1_returns,M-Rita,1,255.00,0.00
2026-02-05,A109,T3_accounts,M-Rita,2,708.50,0.00
2026-02-05,A111,T1_returns,M-Anika,1,223.00,0.00
2026-02-05,A112,T3_accounts,M-Kim,1,428.00,0.00
2026-02-05,A113,T1_returns,M-Anika,1,1373.00,0.00
2026-02-05,A114,T2_delivery,M-Anika,2,819.50,0.00
2026-02-05,A116,T2_delivery,M-Kim,1,1515.00,0.00
2026-02-05,A117,T2_delivery,M-Kim,2,1081.00,0.00
2026-02-05,A118,T1_returns,M-Javier,1,609.00,0.00
2026-02-05,A120,T2_delivery,M-Kim,1,938.00,0.00
2026-02-05,A121,T3_accounts,M-Kim,1,448.00,0.00
2026-02-05,A122,T3_accounts,M-Rita,1,1261.00,0.00
2026-02-05,A123,T3_accounts,M-Javier,1,1051.00,0.00
2026-02-05,A124,T1_returns,M-Javier,1,734.00,0.00
2026-02-05,A125,T3_accounts,M-Rita,1,541.00,0.00
2026-02-05,A126,T3_accounts,M-Rita,1,1422.00,0.00
2026-02-05,A129,T1_returns,M-Anika,1,221.00,0.00
2026-02-05,A130,T1_returns,M-Rita,1,603.00,0.00
2026-02-05,A132,T3_accounts,M-Anika,1,838.00,0.00
2026-02-05,A133,T1_returns,M-Javier,1,611.00,0.00
2026-02-05,A134,T2_delivery,M-Kim,2,372.00,0.00
2026-02-05,A139,T3_accounts,M-Rita,1,531.00,0.00
2026-02-05,A140,T1_returns,M-Javier,1,1363.00,0.00
2026-02-05,A142,T1_returns,M-Kim,1,579.00,0.00
2026-02-05,A146,T2_delivery,M-Rita,1,936.00,0.00
2026-02-05,A147,T3_accounts,M-Kim,1,1016.00,0.00
2026-02-05,A148,T2_delivery,M-Kim,1,225.00,0.00
2026-02-05,A149,T1_returns,M-Javier,2,886.00,0.00
2026-02-05,A150,T3_accounts,M-Kim,1,729.00,0.00
2026-02-05,A154,T2_delivery,M-Kim,2,819.00,0.00
2026-02-05,A157,T1_returns,M-Rita,1,1502.00,0.00
2026-02-05,A158,T2_delivery,M-Kim,2,6623.50,0.00
2026-02-05,A160,T2_delivery,M-Kim,1,499.00,0.00
2026-02-05,A161,T3_accounts,M-Kim,2,324.00,0.00
2026-02-05,A163,T2_delivery,M-Anika,1,1201.00,0.00
2026-02-05,A164,T1_returns,M-Anika,2,945.50,0.00
2026-02-05,A165,T2_delivery,M-Anika,1,697.00,0.00
2026-02-05,A166,T2_delivery,M-Kim,1,427.00,0.00
2026-02-05,A167,T2_delivery,M-Javier,1,563.00,0.00
2026-02-05,A169,T3_accounts,M-Kim,1,486.00,0.00
2026-02-05,A170,T3_accounts,M-Javier,1,623.00,0.00
2026-02-05,A175,T1_returns,M-Anika,1,513.00,0.00
2026-02-05,A176,T2_delivery,M-Anika,1,1257.00,0.00
2026-02-05,A177,T2_delivery,M-Javier,1,773.00,0.00
2026-02-05,A178,T1_returns,M-Kim,1,863.00,0.00
2026-02-05,A179,T2_delivery,M-Javier,1,11914.00,0.00
2026-02-05,A999,unknown,unknown,3,876.00,0.00
2026-02-06,A100,T3_accounts,M-Kim,1,915.00,0.00
2026-02-06,A101,T2_delivery,M-Rita,2,883.50,0.00
2026-02-06,A102,T1_returns,M-Rita,3,747.00,0.00
2026-02-06,A105,T1_returns,M-Javier,2,729.00,0.00
2026-02-06,A106,T1_returns,M-Anika,1,514.00,0.00
2026-02-06,A110,T2_delivery,M-Anika,2,948.00,0.00
2026-02-06,A111,T1_returns,M-Anika,1,819.00,0.00
2026-02-06,A113,T1_returns,M-Anika,1,476.00,0.00
2026-02-06,A116,T2_delivery,M-Kim,1,845.00,0.00
2026-02-06,A117,T2_delivery,M-Kim,1,796.00,0.00
2026-02-06,A118,T1_returns,M-Javier,1,709.00,0.00
2026-02-06,A119,T3_accounts,M-Kim,1,530.00,0.00
2026-02-06,A121,T3_accounts,M-Kim,1,588.00,0.00
2026-02-06,A122,T3_accounts,M-Rita,1,510.00,0.00
2026-02-06,A123,T3_accounts,M-Javier,2,548.50,0.00
2026-02-06,A124,T1_returns,M-Javier,2,654.00,0.00
2026-02-06,A125,T3_accounts,M-Rita,2,1326.00,0.00
2026-02-06,A126,T3_accounts,M-Rita,2,437.00,0.00
2026-02-06,A129,T1_returns,M-Anika,2,639.00,0.00
2026-02-06,A130,T1_returns,M-Rita,3,504.67,0.00
2026-02-06,A131,T1_returns,M-Rita,1,1270.00,0.00
2026-02-06,A132,T3_accounts,M-Anika,1,1021.00,0.00
2026-02-06,A133,T1_returns,M-Javier,1,1357.00,0.00
2026-02-06,A134,T2_delivery,M-Kim,1,571.00,0.00
2026-02-06,A135,T3_accounts,M-Kim,1,449.00,0.00
2026-02-06,A137,T2_delivery,M-Kim,1,364.00,0.00
2026-02-06,A138,T1_returns,M-Rita,1,1352.00,0.00
2026-02-06,A139,T3_accounts,M-Rita,2,592.00,0.00
2026-02-06,A140,T1_returns,M-Javier,3,739.67,0.00
2026-02-06,A141,T2_delivery,M-Rita,2,676.00,0.00
2026-02-06,A143,T1_returns,M-Rita,1,1073.00,0.00
2026-02-06,A144,T2_delivery,M-Rita,2,690.50,0.00
2026-02-06,A145,T2_delivery,M-Anika,1,670.00,0.00
2026-02-06,A146,T2_delivery,M-Rita,1,250.00,0.00
2026-02-06,A147,T3_accounts,M-Kim,2,686.50,0.00
2026-02-06,A148,T2_delivery,M-Kim,1,978.00,0.00
2026-02-06,A149,T1_returns,M-Javier,2,952.00,0.00
2026-02-06,A150,T3_accounts,M-Kim,1,512.00,0.00
2026-02-06,A151,T2_delivery,M-Anika,2,413.00,0.00
2026-02-06,A153,T2_delivery,M-Kim,2,495.50,0.00
2026-02-06,A154,T2_delivery,M-Kim,2,1256.00,0.00
2026-02-06,A155,T2_delivery,M-Javier,1,509.00,0.00
2026-02-06,A157,T1_returns,M-Rita,1,233.00,0.00
2026-02-06,A158,T2_delivery,M-Kim,1,349.00,0.00
2026-02-06,A159,T3_accounts,M-Javier,2,491.50,0.00
2026-02-06,A162,T1_returns,M-Kim,1,330.00,0.00
2026-02-06,A164,T1_returns,M-Anika,2,1287.50,0.00
2026-02-06,A165,T2_delivery,M-Anika,2,650.50,0.00
2026-02-06,A166,T2_delivery,M-Kim,1,869.00,0.00
2026-02-06,A167,T2_delivery,M-Javier,1,930.00,0.00
2026-02-06,A168,T3_accounts,M-Anika,2,557.00,0.00
2026-02-06,A171,T2_delivery,M-Javier,1,972.00,0.00
2026-02-06,A173,T1_returns,M-Anika,1,702.00,0.00
2026-02-06,A174,T2_delivery,M-Kim,2,1037.00,0.00
2026-02-06,A175,T1_returns,M-Anika,1,6298.00,0.00
2026-02-06,A176,T2_delivery,M-Anika,1,608.00,0.00
2026-02-06,A178,T1_returns,M-Kim,1,1385.00,0.00
2026-02-06,A179,T2_delivery,M-Javier,1,570.00,0.00
2026-02-06,A999,unknown,unknown,2,414.00,0.00
2026-02-07,A101,T2_delivery,M-Rita,2,657.00,0.00
2026-02-07,A111,T1_returns,M-Anika,1,770.00,0.00
2026-02-07,A112,T3_accounts,M-Kim,2,779.00,0.00
2026-02-07,A114,T2_delivery,M-Anika,2,1025.00,0.00
2026-02-07,A117,T2_delivery,M-Kim,1,1025.00,0.00
2026-02-07,A122,T3_accounts,M-Rita,1,673.00,0.00
2026-02-07,A125,T3_accounts,M-Rita,1,589.00,0.00
2026-02-07,A127,T1_returns,M-Anika,1,346.00,0.00
2026-02-07,A138,T1_returns,M-Rita,2,948.50,0.00
2026-02-07,A139,T3_accounts,M-Rita,1,1438.00,0.00
2026-02-07,A140,T1_returns,M-Javier,1,1202.00,0.00
2026-02-07,A143,T1_returns,M-Rita,1,387.00,0.00
2026-02-07,A144,T2_delivery,M-Rita,1,804.00,0.00
2026-02-07,A148,T2_delivery,M-Kim,1,258.00,0.00
2026-02-07,A150,T3_accounts,M-Kim,1,559.00,0.00
2026-02-07,A153,T2_delivery,M-Kim,2,381.50,0.00
2026-02-07,A154,T2_delivery,M-Kim,2,707.00,0.00
2026-02-07,A158,T2_delivery,M-Kim,1,885.00,0.00
2026-02-07,A161,T3_accounts,M-Kim,1,614.00,0.00
2026-02-07,A165,T2_delivery,M-Anika,1,593.00,0.00
2026-02-07,A171,T2_delivery,M-Javier,1,326.00,0.00
2026-02-07,A172,T2_delivery,M-Rita,2,486.00,0.00
2026-02-07,A173,T1_returns,M-Anika,2,557.50,0.00
2026-02-07,A174,T2_delivery,M-Kim,1,506.00,0.00
2026-02-07,A175,T1_returns,M-Anika,1,10584.00,0.00
2026-02-07,A176,T2_delivery,M-Anika,1,605.00,0.00
2026-02-07,A177,T2_delivery,M-Javier,1,1191.00,0.00
2026-02-07,A999,unknown,unknown,1,717.00,0.00
2026-02-08,A100,T3_accounts,M-Kim,1,537.00,0.00
2026-02-08,A101,T2_delivery,M-Rita,2,640.50,0.00
2026-02-08,A103,T2_delivery,M-Anika,1,284.00,0.00
2026-02-08,A104,T3_accounts,M-Javier,1,283.00,0.00
2026-02-08,A105,T1_returns,M-Javier,2,892.00,0.00
2026-02-08,A106,T1_returns,M-Anika,1,1132.00,0.00
2026-02-08,A108,T1_returns,M-Rita,1,368.00,0.00
2026-02-08,A110,T2_delivery,M-Anika,1,1374.00,0.00
2026-02-08,A114,T2_delivery,M-Anika,2,652.00,0.00
2026-02-08,A116,T2_delivery,M-Kim,1,1183.00,0.00
2026-02-08,A118,T1_returns,M-Javier,1,537.00,0.00
2026-02-08,A119,T3_accounts,M-Kim,1,1376.00,0.00
2026-02-08,A120,T2_delivery,M-Kim,1,379.00,0.00
2026-02-08,A123,T3_accounts,M-Javier,1,501.00,0.00
2026-02-08,A130,T1_returns,M-Rita,1,694.00,0.00
2026-02-08,A132,T3_accounts,M-Anika,1,586.00,0.00
2026-02-08,A133,T1_returns,M-Javier,1,961.00,0.00
2026-02-08,A137,T2_delivery,M-Kim,1,974.00,0.00
2026-02-08,A139,T3_accounts,M-Rita,2,1304.50,0.00
2026-02-08,A141,T2_delivery,M-Rita,2,821.50,0.00
2026-02-08,A146,T2_delivery,M-Rita,1,538.00,0.00
2026-02-08,A148,T2_delivery,M-Kim,1,570.00,0.00
2026-02-08,A151,T2_delivery,M-Anika,2,425.00,0.00
2026-02-08,A152,T2_delivery,M-Anika,1,904.00,0.00
2026-02-08,A156,T2_delivery,M-Javier,2,342.00,0.00
2026-02-08,A157,T1_returns,M-Rita,1,965.00,0.00
2026-02-08,A161,T3_accounts,M-Kim,1,406.00,0.00
2026-02-08,A166,T2_delivery,M-Kim,2,759.00,0.00
2026-02-08,A168,T3_accounts,M-Anika,1,337.00,0.00
2026-02-08,A169,T3_accounts,M-Kim,1,248.00,0.00
2026-02-08,A172,T2_delivery,M-Rita,1,710.00,0.00
2026-02-08,A173,T1_returns,M-Anika,1,830.00,0.00
2026-02-08,A174,T2_delivery,M-Kim,1,645.00,0.00
2026-02-08,A177,T2_delivery,M-Javier,1,1180.00,0.00
2026-02-08,A999,unknown,unknown,3,826.67,0.00
2026-02-09,A100,T3_accounts,M-Kim,2,654.00,0.00
2026-02-09,A102,T1_returns,M-Rita,1,713.00,0.00
2026-02-09,A104,T3_accounts,M-Javier,4,642.25,0.00
2026-02-09,A105,T1_returns,M-Javier,1,1020.00,0.00
2026-02-09,A109,T3_accounts,M-Rita,1,612.00,0.00
2026-02-09,A110,T2_delivery,M-Anika,1,660.00,0.00
2026-02-09,A111,T1_returns,M-Anika,1,1272.00,0.00
2026-02-09,A112,T3_accounts,M-Kim,2,831.50,0.00
2026-02-09,A113,T1_returns,M-Anika,1,947.00,0.00
2026-02-09,A114,T2_delivery,M-Anika,1,693.00,0.00
2026-02-09,A118,T1_returns,M-Javier,1,918.00,0.00
2026-02-09,A121,T3_accounts,M-Kim,1,713.00,0.00
2026-02-09,A122,T3_accounts,M-Rita,1,245.00,0.00
2026-02-09,A123,T3_accounts,M-Javier,1,1344.00,0.00
2026-02-09,A124,T1_returns,M-Javier,1,1515.00,0.00
2026-02-09,A127,T1_returns,M-Anika,1,1070.00,0.00
2026-02-09,A128,T3_accounts,M-Anika,2,1023.00,0.00
2026-02-09,A129,T1_returns,M-Anika,3,592.33,0.00
2026-02-09,A131,T1_returns,M-Rita,2,794.00,0.00
2026-02-09,A133,T1_returns,M-Javier,3,739.00,0.00
2026-02-09,A135,T3_accounts,M-Kim,1,379.00,0.00
2026-02-09,A136,T3_accounts,M-Anika,1,758.00,0.00
2026-02-09,A138,T1_returns,M-Rita,2,538.00,0.00
2026-02-09,A139,T3_accounts,M-Rita,2,1012.00,0.00
2026-02-09,A144,T2_delivery,M-Rita,2,768.50,0.00
2026-02-09,A145,T2_delivery,M-Anika,2,992.50,0.00
2026-02-09,A146,T2_delivery,M-Rita,1,465.00,0.00
2026-02-09,A152,T2_delivery,M-Anika,2,822.00,0.00
2026-02-09,A153,T2_delivery,M-Kim,1,530.00,0.00
2026-02-09,A154,T2_delivery,M-Kim,1,316.00,0.00
2026-02-09,A156,T2_delivery,M-Javier,1,1154.00,0.00
2026-02-09,A159,T3_accounts,M-Javier,2,1057.50,0.00
2026-02-09,A162,T1_returns,M-Kim,2,738.50,0.00
2026-02-09,A163,T2_delivery,M-Anika,2,836.50,0.00
2026-02-09,A164,T1_returns,M-Anika,3,899.67,0.00
2026-02-09,A166,T2_delivery,M-Kim,4,794.75,0.00
2026-02-09,A170,T3_accounts,M-Javier,1,1040.00,0.00
2026-02-09,A171,T2_delivery,M-Javier,5,539.80,0.00
2026-02-09,A172,T2_delivery,M-Rita,1,430.00,0.00
2026-02-09,A173,T1_returns,M-Anika,1,567.00,0.00
2026-02-09,A174,T2_delivery,M-Kim,2,366.00,0.00
2026-02-09,A175,T1_returns,M-Anika,3,937.67,0.00
2026-02-09,A179,T2_delivery,M-Javier,1,653.00,0.00
2026-02-09,A999,unknown,unknown,1,229.00,0.00
2026-02-10,A100,T3_accounts,M-Kim,4,871.00,0.00
2026-02-10,A102,T1_returns,M-Rita,1,826.00,0.00
2026-02-10,A103,T2_delivery,M-Anika,1,454.00,0.00
2026-02-10,A105,T1_returns,M-Javier,1,648.00,0.00
