case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id,created_ts,resolved_ts,resolution_seconds,invalid_duration_flag,is_open_case,handle_seconds_capped,team,manager
C101038,U14583,JFK5,phone,account,P2,2026-01-17 17:05:13,238,622,,172800,0,A121,2026-01-17 17:05:13,2026-03-27 18:28:02,5966569,0,1,622,T3_accounts,M-Kim
C101619,U8426,SEA3,chat,damaged_item,P3,2026-01-26 11:09:59,114,267,2026-01-26 11:17:17,259200,0,A146,2026-01-26 11:09:59,2026-01-26 11:17:17,438,0,0,267,T2_delivery,M-Rita
C102488,U6654,JFK5,email,payment,P2,2026-02-09 07:27:24,210,660,2026-02-09 07:48:41,172800,0,A110,2026-02-09 07:27:24,2026-02-09 07:48:41,1277,0,0,660,T2_delivery,M-Anika
C103629,U18798,JFK5,chat,refund,P2,2026-02-26 06:28:10,240,575,2026-02-26 06:39:53,172800,0,A147,2026-02-26 06:28:10,2026-02-26 06:39:53,703,0,0,575,T3_accounts,M-Kim
C102004,U6104,SEA3,chat,unknown,P2,2026-02-01 10:58:08,105,249,2026-02-01 11:05:30,172800,0,A149,2026-02-01 10:58:08,2026-02-01 11:05:30,442,0,0,249,T1_returns,M-Javier
C101906,U14359,JFK5,email,delivery_delay,P2,01/30/2026 18:48,389,698,2026-01-30 19:15:47,172800,0,A104,2026-01-30 18:48:00,2026-01-30 19:15:47,1667,0,0,698,T3_accounts,M-Javier
C101020,U13750,JFK5,callback,wrong_item,P3,2026-01-16 10:20:48,738,1259,01/16/2026 11:05,259200,0,A109,2026-01-16 10:20:48,2026-01-16 11:05:00,2652,0,0,1259,T3_accounts,M-Rita
C101280,U8216,SEA3,callback,wrong_item,P2,2026-01-21 22:04:09,331,1169,2026-01-21 22:30:17,172800,0,A111,2026-01-21 22:04:09,2026-01-21 22:30:17,1568,0,0,1169,T1_returns,M-Anika
C101235,U16190,DFW2,chat,wrong_item,P3,20-01-2026 12:30,185,615,2026-01-20 12:45:41,259200,0,A174,2026-01-20 12:30:00,2026-01-20 12:45:41,941,0,0,615,T2_delivery,M-Kim
C101840,U17532,PHX1,phone,wrong_item,P3,2026-01-29 21:32:52,267,627,29-01-2026 21:50,259200,0,A114,2026-01-29 21:32:52,2026-01-29 21:50:00,1028,0,0,627,T2_delivery,M-Anika
C101551,U17254,PHX1,email,damaged_item,P2,2026-01-26,432,1463,2026-01-26 10:35:23,172800,0,A117,2026-01-26 00:00:00,2026-01-26 10:35:23,38123,0,0,1463,T2_delivery,M-Kim
C101457,U14382,JFK5,phone,delivery_delay,P2,2026-01-23 07:51:53,209,609,2026-01-23 08:04:27,172800,0,A173,2026-01-23 07:51:53,2026-01-23 08:04:27,754,0,0,609,T1_returns,M-Anika
C101934,U10085,SEA3,email,wrong_item,P2,30-01-2026 12:08,253,1355,2026-01-30 12:47:23,172800,0,A172,2026-01-30 12:08:00,2026-01-30 12:47:23,2363,0,0,1355,T2_delivery,M-Rita
C102750,U8873,SEA3,phone,damaged_item,P3,2026-02-12 12:28:34,239,392,2026-02-12 12:41:44,259200,0,A156,2026-02-12 12:28:34,2026-02-12 12:41:44,790,0,0,392,T2_delivery,M-Javier
C100039,U17374,SEA3,chat,delivery_delay,P2,01/01/2026 20:03,240,561,2026-01-01 20:18:54,172800,0,A156,2026-01-01 20:03:00,2026-01-01 20:18:54,954,0,0,561,T2_delivery,M-Javier
C100922,U6100,JFK5,phone,account,P3,2026-01-15,285,665,2026-01-15 22:45:59,259200,0,A156,2026-01-15 00:00:00,2026-01-15 22:45:59,81959,0,0,665,T2_delivery,M-Javier
C102983,U10004,JFK5,chat,delivery_delay,P2,2026-02-17 06:13:42,143,560,02/17/2026 06:27,172800,0,A116,2026-02-17 06:13:42,2026-02-17 06:27:00,798,0,0,560,T2_delivery,M-Kim
C100411,U7583,SEA3,chat,delivery_delay,P2,2026-01-07 09:25:50,192,572,2026-01-07 09:37:46,172800,0,A163,2026-01-07 09:25:50,2026-01-07 09:37:46,716,0,0,572,T2_delivery,M-Anika
C102993,U6223,SEA3,callback,refund,P2,2026-02-17 16:16:01,3580,6893,,172800,0,A999,2026-02-17 16:16:01,2026-03-27 18:28:02,3291121,0,1,6893,unknown,unknown
C103630,U17692,PHX1,chat,damaged_item,P2,2026-02-26 07:07:12,255,630,26-02-2026 07:30,172800,0,A144,2026-02-26 07:07:12,2026-02-26 07:30:00,1368,0,0,630,T2_delivery,M-Rita
C101363,U16766,SEA3,chat,payment,P2,2026-01-22 14:40:46,130,475,01/22/2026 14:52,172800,0,A124,2026-01-22 14:40:46,2026-01-22 14:52:00,674,0,0,475,T1_returns,M-Javier
C100796,U13049,SEA3,phone,damaged_item,P2,2026-01-14 07:00:03,117,586,2026-01-14 07:13:51,172800,0,A146,2026-01-14 07:00:03,2026-01-14 07:13:51,828,0,0,586,T2_delivery,M-Rita
C103033,U14311,DFW2,chat,account,P2,2026-02-17 09:01:22,66,253,2026-02-17 09:10:46,172800,0,A146,2026-02-17 09:01:22,2026-02-17 09:10:46,564,0,0,253,T2_delivery,M-Rita
C103689,U17962,PHX1,chat,wrong_item,P2,27-02-2026 16:28,59,350,2026-02-27,172800,0,A130,2026-02-27 16:28:00,2026-02-27 00:00:00,,1,0,350,T1_returns,M-Rita
C103235,U8661,PHX1,email,payment,P2,2026-02-20 16:42:14,686,1417,2026-02-20 17:09:22,172800,0,A127,2026-02-20 16:42:14,2026-02-20 17:09:22,1628,0,0,1417,T1_returns,M-Anika
C101754,U13726,DFW2,chat,payment,P1,01/28/2026 10:43,96,623,2026-01-28 11:11:45,86400,0,A116,2026-01-28 10:43:00,2026-01-28 11:11:45,1725,0,0,623,T2_delivery,M-Kim
C102205,U7495,PHX1,email,refund,P3,2026-02-04 06:29:18,367,797,2026-02-04 06:54:45,259200,0,A155,2026-02-04 06:29:18,2026-02-04 06:54:45,1527,0,0,797,T2_delivery,M-Javier
C102328,U16013,JFK5,phone,delivery_delay,P2,02/06/2026 15:55,361,588,02/06/2026 16:18,172800,0,A121,2026-02-06 15:55:00,2026-02-06 16:18:00,1380,0,0,588,T3_accounts,M-Kim
C102580,U13294,SEA3,phone,account,P3,2026-02-10 16:40:40,401,920,2026-02-10 17:08:43,259200,0,A140,2026-02-10 16:40:40,2026-02-10 17:08:43,1683,0,0,920,T1_returns,M-Javier
C100985,U10128,JFK5,email,wrong_item,P3,01/16/2026 07:20,,948,2026-01-16 07:52:46,259200,0,A130,2026-01-16 07:20:00,2026-01-16 07:52:46,1966,0,0,948,T1_returns,M-Rita
C100096,U12405,PHX1,phone,account,P1,2026-01-02 14:03:08,260,787,2026-01-02 14:30:47,86400,0,A164,2026-01-02 14:03:08,2026-01-02 14:30:47,1659,0,0,787,T1_returns,M-Anika
C100383,U10603,JFK5,email,delivery_delay,P3,07-01-2026 16:26,359,1028,2026-01-07 17:07:01,259200,0,A109,2026-01-07 16:26:00,2026-01-07 17:07:01,2461,0,0,1028,T3_accounts,M-Rita
C103015,U12904,JFK5,email,damaged_item,P3,2026-02-17 20:51:13,445,890,2026-02-17 21:19:56,259200,0,A132,2026-02-17 20:51:13,2026-02-17 21:19:56,1723,0,0,890,T3_accounts,M-Anika
C100410,U7742,DFW2,chat,damaged_item,P3,2026-01-07 14:30:40,334,718,2026-01-07 14:50:25,259200,0,A135,2026-01-07 14:30:40,2026-01-07 14:50:25,1185,0,0,718,T3_accounts,M-Kim
C101519,U7897,DFW2,phone,wrong_item,P2,24-01-2026 19:56,214,623,01/24/2026 20:05,172800,0,A999,2026-01-24 19:56:00,2026-01-24 20:05:00,540,0,0,623,unknown,unknown
C102539,U8938,SEA3,phone,account,P1,2026-02-09 11:21:08,181,765,2026-02-09,86400,0,A159,2026-02-09 11:21:08,2026-02-09 00:00:00,,1,0,765,T3_accounts,M-Javier
C102526,U14162,SEA3,phone,wrong_item,P3,2026-02-09 12:50:07,273,750,2026-02-09 13:11:37,259200,0,A112,2026-02-09 12:50:07,2026-02-09 13:11:37,1290,0,0,750,T3_accounts,M-Kim
C100778,U12191,JFK5,phone,delivery_delay,P3,2026-01-14 10:24:36,,555,01/14/2026 10:41,259200,0,A145,2026-01-14 10:24:36,2026-01-14 10:41:00,984,0,0,555,T2_delivery,M-Anika
C101925,U16229,PHX1,phone,wrong_item,P2,2026-01-30 16:36:11,56,377,2026-01-30 16:53:06,172800,0,A114,2026-01-30 16:36:11,2026-01-30 16:53:06,1015,0,0,377,T2_delivery,M-Anika
C100161,U18899,DFW2,chat,refund,P2,01/03/2026 12:01,195,430,2026-01-03 12:11:00,172800,0,A107,2026-01-03 12:01:00,2026-01-03 12:11:00,600,0,0,430,T2_delivery,M-Rita
C103596,U9277,DFW2,chat,account,P2,2026-02-26 11:26:10,431,690,26-02-2026 11:52,172800,0,A101,2026-02-26 11:26:10,2026-02-26 11:52:00,1550,0,0,690,T2_delivery,M-Rita
C102406,U18335,SEA3,chat,damaged_item,P2,2026-02-07 11:06:31,152,507,07-02-2026 11:18,172800,0,A173,2026-02-07 11:06:31,2026-02-07 11:18:00,689,0,0,507,T1_returns,M-Anika
C102366,U15383,JFK5,email,delivery_delay,P2,02/06/2026 11:30,246,1412,2026-02-06 11:59:35,172800,0,A164,2026-02-06 11:30:00,2026-02-06 11:59:35,1775,0,0,1412,T1_returns,M-Anika
C103206,U15610,JFK5,phone,wrong_item,P3,2026-02-20 10:51:43,189,792,2026-02-20 11:13:59,259200,0,A122,2026-02-20 10:51:43,2026-02-20 11:13:59,1336,0,0,792,T3_accounts,M-Rita
C100972,U17825,DFW2,phone,account,P2,2026-01-16 21:53:51,132,329,16-01-2026 22:08,172800,0,A152,2026-01-16 21:53:51,2026-01-16 22:08:00,849,0,0,329,T2_delivery,M-Anika
C102463,U12809,JFK5,email,payment,P2,2026-02-08 15:10:10,832,1374,2026-02-08,172800,0,A110,2026-02-08 15:10:10,2026-02-08 00:00:00,,1,0,1374,T2_delivery,M-Anika
C100651,U7004,JFK5,email,delivery_delay,P3,2026-01-12 10:09:50,615,1100,2026-01-12 10:45:14,259200,0,A170,2026-01-12 10:09:50,2026-01-12 10:45:14,2124,0,0,1100,T3_accounts,M-Javier
C103565,U17881,PHX1,email,wrong_item,P2,02/26/2026 22:50,328,573,2026-02-26 23:07:57,172800,0,A127,2026-02-26 22:50:00,2026-02-26 23:07:57,1077,0,0,573,T1_returns,M-Anika
C102376,U10742,JFK5,phone,account,P3,2026-02-06 22:48:43,279,978,2026-02-06 23:18:58,259200,0,A148,2026-02-06 22:48:43,2026-02-06 23:18:58,1815,0,0,978,T2_delivery,M-Kim
C102845,U18197,JFK5,callback,account,P2,2026-02-14 07:31:02,247,871,,172800,0,A101,2026-02-14 07:31:02,2026-03-27 18:28:02,3581820,0,1,871,T2_delivery,M-Rita
C103209,U11673,PHX1,email,account,P3,02/20/2026 08:55,528,1010,2026-02-20 09:25:03,259200,0,A999,2026-02-20 08:55:00,2026-02-20 09:25:03,1803,0,0,1010,unknown,unknown
C100541,U13770,JFK5,callback,delivery_delay,P1,2026-01-09 13:30:23,406,886,2026-01-09 13:50:39,86400,0,A136,2026-01-09 13:30:23,2026-01-09 13:50:39,1216,0,0,886,T3_accounts,M-Anika
C101401,U16000,SEA3,chat,refund,P1,2026-01-22 20:28:38,236,673,2026-01-22 20:57:25,86400,0,A116,2026-01-22 20:28:38,2026-01-22 20:57:25,1727,0,0,673,T2_delivery,M-Kim
C100426,U18528,DFW2,phone,unknown,P2,2026-01-07 13:14:16,207,379,2026-01-07 13:23:04,172800,0,A173,2026-01-07 13:14:16,2026-01-07 13:23:04,528,0,0,379,T1_returns,M-Anika
C100270,U5920,DFW2,email,account,P2,2026-01-05 06:45:44,,1528,01/05/2026 07:15,172800,0,A129,2026-01-05 06:45:44,2026-01-05 07:15:00,1756,0,0,1528,T1_returns,M-Anika
C103516,U6929,DFW2,phone,delivery_delay,P2,2026-02-25 22:34:47,87,391,2026-02-25 22:49:20,172800,0,A158,2026-02-25 22:34:47,2026-02-25 22:49:20,873,0,0,391,T2_delivery,M-Kim
C103540,U14156,JFK5,phone,wrong_item,P2,25-02-2026 07:30,227,759,2026-02-25 07:50:29,172800,0,A134,2026-02-25 07:30:00,2026-02-25 07:50:29,1229,0,0,759,T2_delivery,M-Kim
C101980,U16141,SEA3,chat,account,P2,2026-01-31 13:37:20,,715,2026-01-31 13:49:32,172800,0,A140,2026-01-31 13:37:20,2026-01-31 13:49:32,732,0,0,715,T1_returns,M-Javier
C102898,U17307,JFK5,chat,wrong_item,P2,15-02-2026 07:19,103,283,,172800,0,A119,2026-02-15 07:19:00,2026-03-27 18:28:02,3496142,0,1,283,T3_accounts,M-Kim
C100461,U15211,JFK5,phone,account,P3,01/08/2026 22:05,,737,,259200,0,A145,2026-01-08 22:05:00,2026-03-27 18:28:02,6726182,0,1,737,T2_delivery,M-Anika
C100991,U6001,DFW2,callback,unknown,P2,16-01-2026 10:30,261,624,2026-01-16 10:47:21,172800,0,A999,2026-01-16 10:30:00,2026-01-16 10:47:21,1041,0,0,624,unknown,unknown
C103036,U12824,PHX1,email,delivery_delay,P1,2026-02-17 22:09:26,,1486,02/17/2026 23:04,86400,0,A110,2026-02-17 22:09:26,2026-02-17 23:04:00,3274,0,0,1486,T2_delivery,M-Anika
C103682,U7414,JFK5,phone,payment,P2,2026-02-27 17:49:54,214,659,2026-02-27 18:04:09,172800,0,A999,2026-02-27 17:49:54,2026-02-27 18:04:09,855,0,0,659,unknown,unknown
C100786,U15758,DFW2,chat,wrong_item,P2,2026-01-14 18:22:00,169,430,2026-01-14 18:31:46,172800,0,A132,2026-01-14 18:22:00,2026-01-14 18:31:46,586,0,0,430,T3_accounts,M-Anika
C103305,U5605,SEA3,chat,damaged_item,P2,02/22/2026 21:53,154,323,2026-02-22 22:03:23,172800,0,A135,2026-02-22 21:53:00,2026-02-22 22:03:23,623,0,0,323,T3_accounts,M-Kim
C101441,U11001,SEA3,phone,refund,P2,2026-01-23,134,599,,172800,0,A165,2026-01-23 00:00:00,2026-03-27 18:28:02,5509682,0,1,599,T2_delivery,M-Anika
C103269,U8326,PHX1,phone,refund,P1,2026-02-21 11:20:34,113,352,2026-02-21 11:26:39,86400,0,A120,2026-02-21 11:20:34,2026-02-21 11:26:39,365,0,0,352,T2_delivery,M-Kim
C100484,U12122,DFW2,email,account,P2,2026-01-08 20:34:18,639,1168,01/08/2026 21:18,172800,0,A999,2026-01-08 20:34:18,2026-01-08 21:18:00,2622,0,0,1168,unknown,unknown
C101940,U17982,SEA3,chat,payment,P3,2026-01-30 08:18:19,151,295,30-01-2026 08:31,259200,0,A139,2026-01-30 08:18:19,2026-01-30 08:31:00,761,0,0,295,T3_accounts,M-Rita
C103214,U12908,SEA3,chat,account,P3,2026-02-20 11:11:48,52,348,2026-02-20 11:19:22,259200,0,A136,2026-02-20 11:11:48,2026-02-20 11:19:22,454,0,0,348,T3_accounts,M-Anika
C100297,U14576,DFW2,email,unknown,P2,2026-01-06 14:27:57,605,1475,01/06/2026 15:21,172800,0,A113,2026-01-06 14:27:57,2026-01-06 15:21:00,3183,0,0,1475,T1_returns,M-Anika
C101140,U17509,SEA3,phone,account,P2,2026-01-19 22:05:42,250,859,2026-01-19 22:24:44,172800,0,A125,2026-01-19 22:05:42,2026-01-19 22:24:44,1142,0,0,859,T3_accounts,M-Rita
C100635,U18903,PHX1,phone,wrong_item,P3,2026-01-12 15:45:28,145,457,2026-01-12 15:55:37,259200,0,A125,2026-01-12 15:45:28,2026-01-12 15:55:37,609,0,0,457,T3_accounts,M-Rita
C102792,U10274,DFW2,phone,wrong_item,P3,2026-02-13 10:12:47,,622,2026-02-13,259200,0,A125,2026-02-13 10:12:47,2026-02-13 00:00:00,,1,0,622,T3_accounts,M-Rita
C100605,U16636,SEA3,chat,refund,P2,2026-01-11 10:57:35,267,696,2026-01-11 11:07:45,172800,0,A167,2026-01-11 10:57:35,2026-01-11 11:07:45,610,0,0,696,T2_delivery,M-Javier
C102597,U6876,PHX1,email,refund,P2,2026-02-10 07:03:13,564,1456,2026-02-10 07:36:39,172800,0,A148,2026-02-10 07:03:13,2026-02-10 07:36:39,2006,0,0,1456,T2_delivery,M-Kim
C102380,U9306,JFK5,chat,delivery_delay,P3,2026-02-06 09:03:42,120,456,2026-02-06 09:15:46,259200,0,A130,2026-02-06 09:03:42,2026-02-06 09:15:46,724,0,0,456,T1_returns,M-Rita
C100255,U10038,PHX1,email,refund,P2,2026-01-05 10:00:59,5670,16769,2026-01-05 20:59:05,172800,0,A113,2026-01-05 10:00:59,2026-01-05 20:59:05,39486,0,0,11914,T1_returns,M-Anika
C100151,U6739,JFK5,chat,unknown,P2,2026-01-02 16:38:09,381,719,01/02/2026 17:01,172800,0,A140,2026-01-02 16:38:09,2026-01-02 17:01:00,1371,0,0,719,T1_returns,M-Javier
C103564,U18874,DFW2,chat,damaged_item,P2,2026-02-26 11:24:53,161,277,2026-02-26 11:33:51,172800,0,A101,2026-02-26 11:24:53,2026-02-26 11:33:51,538,0,0,277,T2_delivery,M-Rita
C102558,U9562,SEA3,phone,wrong_item,P2,10-02-2026 09:27,5431,9380,2026-02-10,172800,0,A132,2026-02-10 09:27:00,2026-02-10 00:00:00,,1,0,9380,T3_accounts,M-Anika
C101009,U17654,SEA3,chat,damaged_item,P2,16-01-2026 14:56,116,355,2026-01-16 15:06:21,172800,0,A166,2026-01-16 14:56:00,2026-01-16 15:06:21,621,0,0,355,T2_delivery,M-Kim
C103325,U6177,SEA3,callback,refund,P3,22-02-2026 20:25,147,455,,259200,0,A150,2026-02-22 20:25:00,2026-03-27 18:28:02,2844182,0,1,455,T3_accounts,M-Kim
C101388,U14262,JFK5,email,refund,P2,2026-01-22 20:05:56,567,1306,2026-01-22 20:35:18,172800,0,A113,2026-01-22 20:05:56,2026-01-22 20:35:18,1762,0,0,1306,T1_returns,M-Anika
C100578,U12695,SEA3,chat,wrong_item,P3,01/10/2026 11:01,,510,2026-01-10 11:08:19,259200,0,A175,2026-01-10 11:01:00,2026-01-10 11:08:19,439,0,0,510,T1_returns,M-Anika
C100722,U17638,PHX1,phone,account,P2,2026-01-13 09:45:34,425,914,2026-01-13 10:12:23,172800,0,A117,2026-01-13 09:45:34,2026-01-13 10:12:23,1609,0,0,914,T2_delivery,M-Kim
C102285,U9669,JFK5,email,payment,P1,2026-02-05 09:42:47,211,1373,02/05/2026 10:39,86400,0,A113,2026-02-05 09:42:47,2026-02-05 10:39:00,3373,0,0,1373,T1_returns,M-Anika
C101577,U13298,JFK5,phone,delivery_delay,P1,01/26/2026 06:13,252,429,2026-01-26 06:26:48,86400,0,A178,2026-01-26 06:13:00,2026-01-26 06:26:48,828,0,0,429,T1_returns,M-Kim
C100576,U10654,PHX1,chat,damaged_item,P2,2026-01-10 07:01:37,195,611,2026-01-10 07:10:38,172800,0,A145,2026-01-10 07:01:37,2026-01-10 07:10:38,541,0,0,611,T2_delivery,M-Anika
C102094,U9346,PHX1,chat,payment,P2,2026-02-02,157,364,2026-02-02 21:57:44,172800,0,A111,2026-02-02 00:00:00,2026-02-02 21:57:44,79064,0,0,364,T1_returns,M-Anika
C101130,U17432,SEA3,phone,delivery_delay,P2,2026-01-19 17:37:07,127,465,2026-01-19 17:53:34,172800,0,A122,2026-01-19 17:37:07,2026-01-19 17:53:34,987,0,0,465,T3_accounts,M-Rita
C100409,U13534,JFK5,email,payment,P3,01/07/2026 22:42,144,844,01/07/2026 23:20,259200,0,A115,2026-01-07 22:42:00,2026-01-07 23:20:00,2280,0,0,844,T1_returns,M-Kim
C103575,U16146,JFK5,chat,delivery_delay,P2,2026-02-26,225,508,2026-02-26 22:31:03,172800,0,A154,2026-02-26 00:00:00,2026-02-26 22:31:03,81063,0,0,508,T2_delivery,M-Kim
C103380,U18995,JFK5,phone,wrong_item,P2,23-02-2026 17:43,245,433,2026-02-23 17:55:30,172800,0,A161,2026-02-23 17:43:00,2026-02-23 17:55:30,750,0,0,433,T3_accounts,M-Kim
C102334,U9245,DFW2,phone,delivery_delay,P3,2026-02-06 08:35:57,235,845,2026-02-06 09:00:39,259200,0,A116,2026-02-06 08:35:57,2026-02-06 09:00:39,1482,0,0,845,T2_delivery,M-Kim
C101655,U9417,DFW2,email,refund,P3,2026-01-27 18:36:59,393,1049,2026-01-27 19:02:56,259200,0,A152,2026-01-27 18:36:59,2026-01-27 19:02:56,1557,0,0,1049,T2_delivery,M-Anika
C103713,U16028,JFK5,phone,delivery_delay,P2,2026-02-28 20:38:27,313,722,2026-02-28,172800,0,A106,2026-02-28 20:38:27,2026-02-28 00:00:00,,1,0,722,T1_returns,M-Anika
C100249,U15281,SEA3,chat,delivery_delay,P2,2026-01-05 14:46:56,101,359,2026-01-05 15:03:25,172800,0,A109,2026-01-05 14:46:56,2026-01-05 15:03:25,989,0,0,359,T3_accounts,M-Rita
C101208,U6952,DFW2,email,wrong_item,P2,2026-01-20 15:17:35,327,1044,2026-01-20 15:44:25,172800,0,A136,2026-01-20 15:17:35,2026-01-20 15:44:25,1610,0,0,1044,T3_accounts,M-Anika
C101414,U17617,JFK5,chat,wrong_item,P3,2026-01-22 17:00:49,220,427,2026-01-22 17:14:58,259200,0,A122,2026-01-22 17:00:49,2026-01-22 17:14:58,849,0,0,427,T3_accounts,M-Rita
C100105,U17224,SEA3,email,unknown,P3,02-01-2026 15:58,308,662,2026-01-02 16:11:03,259200,0,A167,2026-01-02 15:58:00,2026-01-02 16:11:03,783,0,0,662,T2_delivery,M-Javier
C103440,U14214,PHX1,chat,payment,P3,2026-02-24 16:27:41,376,691,2026-02-24 16:48:03,259200,0,A127,2026-02-24 16:27:41,2026-02-24 16:48:03,1222,0,0,691,T1_returns,M-Anika
C102891,U12259,PHX1,phone,unknown,P2,02/15/2026 19:22,382,598,2026-02-15 19:35:55,172800,0,A132,2026-02-15 19:22:00,2026-02-15 19:35:55,835,0,0,598,T3_accounts,M-Anika
C100866,U16601,DFW2,chat,delivery_delay,P3,15-01-2026 12:01,89,357,,259200,0,A170,2026-01-15 12:01:00,2026-03-27 18:28:02,6157622,0,1,357,T3_accounts,M-Javier
C101215,U14499,SEA3,phone,payment,P3,20-01-2026 12:07,3796,7410,2026-01-20,259200,0,A171,2026-01-20 12:07:00,2026-01-20 00:00:00,,1,0,7410,T2_delivery,M-Javier
C101767,U10384,JFK5,chat,damaged_item,P3,2026-01-28,74,277,2026-01-28 22:41:24,259200,0,A168,2026-01-28 00:00:00,2026-01-28 22:41:24,81684,0,0,277,T3_accounts,M-Anika
C103187,U13316,JFK5,chat,refund,P3,20-02-2026 21:12,128,528,2026-02-20 21:25:24,259200,0,A105,2026-02-20 21:12:00,2026-02-20 21:25:24,804,0,0,528,T1_returns,M-Javier
C101448,U14287,DFW2,phone,account,P3,01/23/2026 20:50,77,329,01/23/2026 21:02,259200,0,A178,2026-01-23 20:50:00,2026-01-23 21:02:00,720,0,0,329,T1_returns,M-Kim
C103670,U15960,SEA3,email,payment,P2,2026-02-27 09:02:47,364,654,2026-02-27 09:16:30,172800,0,A132,2026-02-27 09:02:47,2026-02-27 09:16:30,823,0,0,654,T3_accounts,M-Anika
C100415,U5306,JFK5,chat,damaged_item,P3,2026-01-07 11:04:33,6630,16453,2026-01-07 21:48:11,259200,0,A999,2026-01-07 11:04:33,2026-01-07 21:48:11,38618,0,0,11914,unknown,unknown
C101101,U13602,JFK5,chat,delivery_delay,P2,2026-01-18 10:53:43,110,489,2026-01-18 11:08:19,172800,0,A106,2026-01-18 10:53:43,2026-01-18 11:08:19,876,0,0,489,T1_returns,M-Anika
C101714,U5353,JFK5,email,account,P2,2026-01-27 20:17:40,283,648,27-01-2026 20:36,172800,0,A171,2026-01-27 20:17:40,2026-01-27 20:36:00,1100,0,0,648,T2_delivery,M-Javier
C101458,U16956,PHX1,chat,refund,P3,01/23/2026 16:07,108,231,2026-01-23,259200,0,A175,2026-01-23 16:07:00,2026-01-23 00:00:00,,1,0,231,T1_returns,M-Anika
C103759,U10156,PHX1,email,wrong_item,P3,2026-03-01 10:04:31,313,1151,2026-03-01 10:22:29,259200,0,A167,2026-03-01 10:04:31,2026-03-01 10:22:29,1078,0,0,1151,T2_delivery,M-Javier
C101490,U5367,SEA3,phone,account,P2,23-01-2026 13:23,86,450,2026-01-23 13:37:38,172800,0,A168,2026-01-23 13:23:00,2026-01-23 13:37:38,878,0,0,450,T3_accounts,M-Anika
C103404,U12252,JFK5,phone,unknown,P2,2026-02-24 19:24:12,146,548,2026-02-24 19:46:56,172800,0,A135,2026-02-24 19:24:12,2026-02-24 19:46:56,1364,0,0,548,T3_accounts,M-Kim
C100327,U18962,SEA3,chat,refund,P2,06-01-2026 22:23,67,274,,172800,0,A150,2026-01-06 22:23:00,2026-03-27 18:28:02,6897902,0,1,274,T3_accounts,M-Kim
C102761,U18280,JFK5,email,payment,P2,2026-02-12 09:12:58,238,1208,2026-02-12 10:02:56,172800,0,A175,2026-02-12 09:12:58,2026-02-12 10:02:56,2998,0,0,1208,T1_returns,M-Anika
C101031,U15432,PHX1,chat,delivery_delay,P1,2026-01-17 20:02:04,212,415,01/17/2026 20:10,86400,0,A138,2026-01-17 20:02:04,2026-01-17 20:10:00,476,0,0,415,T1_returns,M-Rita
C100952,U14915,JFK5,callback,wrong_item,P2,2026-01-16 13:28:46,,993,2026-01-16 14:05:21,172800,0,A129,2026-01-16 13:28:46,2026-01-16 14:05:21,2195,0,0,993,T1_returns,M-Anika
C102671,U6369,DFW2,chat,delivery_delay,P2,2026-02-11 13:18:52,267,537,2026-02-11 13:31:48,172800,0,A128,2026-02-11 13:18:52,2026-02-11 13:31:48,776,0,0,537,T3_accounts,M-Anika
C102385,U18219,JFK5,email,refund,P2,2026-02-06 09:49:12,2409,6298,06-02-2026 12:29,172800,0,A175,2026-02-06 09:49:12,2026-02-06 12:29:00,9588,0,0,6298,T1_returns,M-Anika
C103348,U11052,DFW2,email,account,P1,2026-02-23 08:54:11,559,978,23-02-2026 09:32,86400,0,A153,2026-02-23 08:54:11,2026-02-23 09:32:00,2269,0,0,978,T2_delivery,M-Kim
C100839,U9696,DFW2,phone,wrong_item,P3,2026-01-14 14:30:16,167,426,2026-01-14,259200,0,A151,2026-01-14 14:30:16,2026-01-14 00:00:00,,1,0,426,T2_delivery,M-Anika
C102955,U14939,PHX1,chat,refund,P3,2026-02-16 08:44:34,130,346,2026-02-16,259200,0,A113,2026-02-16 08:44:34,2026-02-16 00:00:00,,1,0,346,T1_returns,M-Anika
C101634,U17133,JFK5,phone,delivery_delay,P2,2026-01-26 10:10:58,180,559,2026-01-26 10:36:54,172800,0,A172,2026-01-26 10:10:58,2026-01-26 10:36:54,1556,0,0,559,T2_delivery,M-Rita
C102077,U7905,DFW2,phone,payment,P3,2026-02-02 17:15:27,247,583,2026-02-02 17:36:27,259200,0,A999,2026-02-02 17:15:27,2026-02-02 17:36:27,1260,0,0,583,unknown,unknown
C103415,U5531,PHX1,chat,damaged_item,P2,2026-02-24 07:20:37,138,444,2026-02-24 07:33:20,172800,0,A141,2026-02-24 07:20:37,2026-02-24 07:33:20,763,0,0,444,T2_delivery,M-Rita
C102821,U5738,SEA3,email,payment,P2,2026-02-13 20:39:36,393,891,2026-02-13 21:05:53,172800,0,A123,2026-02-13 20:39:36,2026-02-13 21:05:53,1577,0,0,891,T3_accounts,M-Javier
C102553,U16971,DFW2,chat,unknown,P3,02/10/2026 19:43,99,542,2026-02-10 20:03:16,259200,0,A141,2026-02-10 19:43:00,2026-02-10 20:03:16,1216,0,0,542,T2_delivery,M-Rita
